user,location,tweet
irishqueen1031,"Chicago, IL",Jan. 6 committee votes to recommend Mark Meadows for prosecution https://t.co/2ecaYk1VMg #FoxNews
InSpiteOfTrump,United States,Capitol Hills sprint to Christmas: Will Senate pass Bidens Build Back Better Act? https://t.co/mI1mXIAviT
StephenBright,"Waterloo, IA",Supreme Court won't block New York vaccine mandate - CNNPolitics https://t.co/vH3R8csh7O
tdberg21,Earth,"Dem governor declares COVID-19 emergency ‘over,’ says it’s ‘their own darn fault’ if unvaccinated get sick | Fox News https://t.co/WbMol4mM9x"
squatchknows,"West Columbia, SC",@dhowes3 @kellymorris1993 @FoxNews Nope. There are biological differences that benefit men playing as women. Politics is in play with them too. Ever notice how it’s not women coming to men’s sports?
InSpiteOfTrump,United States,Jan. 6 committee recommends Mark Meadows face contempt charge https://t.co/XiDb0kBxEN
_TheRealKenna_,The moon,"Join us now.. this will not be recorded so more people will be willing to contribute! 

 #globalmarkets #politics #inflation #gme #amc https://t.co/GVIYImeaLm"
SEBeller,"Washington, DC","Basically, manchin is a lying, squirming, oozing sack of 💩 https://t.co/cc2bt1UVJV"
hunterw,"Washington, DC",The January 6 committee has some of Madison Cawthorn's Instagram DMs. https://t.co/zN7Jkt0XVq
tyromper,"Henderson, NV","@badzachtakes Powerful take, thanks for sharing this my man. 🙏🤝

At times I feel bad for not caring more about politics. But when I do it seems I can effect no change there so I go back to focusing my energy &amp; attention where I can.

Have a blessed night my man"
allengreenfield,USA EARTH,Jan. 6 Committee Recommends Contempt Charge for Meadows https://t.co/mBxYBnkzhh
omega_paladin,Raleigh NC,Poll: Trump leads 2024 Republican Primary by 58 Points https://t.co/injvvdNbVa via @BreitbartNews
DevynAxlPope,"Ottawa, Ontario","Weak. Tired of peace-time careerists and their ""path of least resistance"" leadership https://t.co/tlfLnaN2VK"
Robinsm86398738,"Maryland, USA",Biden spending bill's proposed cuts to hospital funding draw scrutiny https://t.co/mnUX8OhV9n #FoxBusiness
thejoshuablog,new york city,Via @RawStory: Fox News won't even cover the news of their own anchors begging Trump to stop the MAGA riot: CNN's Smerconish https://t.co/wW14OBhDse | #politics #trump #corruption
RSPolitics,"New York, NY","NEW: Two Jan. 6 Organizers Are Coming Forward and Naming Names: 'We're Turning It All Over'

https://t.co/ht7xCRdVCi"
FTTCATX,Texas,"@AmeliaBanc @CompoSimmonite2 @SusanStJames3_ Typically that’s the consensus when you lose a seat in the House of Reps/Electoral vote (would have been more if the census were conducted a year later).  

https://t.co/YPUr8N0ZfG"
AllieGoebert,"Watertown, NY","@TKDGirl307 @AnaMardoll …which means that to her, “avoiding politics” is not meant to be divisive or dismissive. It’s more in line with the old adage of “avoid politics and religion at family dinner.” We don’t have the luxury to live our lives that way, but we also can’t expect others to understand."
DewineFake,"Columbus, OH","Fran and I are praying for the infected in California.  I love this creative approach to battling this deadly virus !!  Must act now before the bodies pile up !! #CaliStrong

https://t.co/dXDu6iTvJj"
washingtonpost,"Washington, DC","Biden, facing an unusual series of violent weather events during his first year in office, has been forced to change the way presidents have long dealt with natural disasters. https://t.co/kSGQbCCh5f"
TimothyDNaegele,"Malibu, CA, USA","The Dems will lose Congress next year, and then turnabout is fair play.  All should be indicted, convicted and sent to Guantanamo.

""Jan. 6 committee recommends Mark Meadows face contempt charge""

https://t.co/jPGbXVoHb3"
tooloee,"Seattle, WA",@hugmyplug I have plenty friends from middle/high school that are vaguely liberal but don’t really talk about politics.
ColumbiaJournMA,"New York, NY","For @Forbes, @ColumbiaJournMA alum @aayushipratap (MA Science '20) and @alanohnsman (MS '94) reported that Tesla’s India fans are eager to buy Elon Musk’s cars - but politics is getting in the way. https://t.co/LsAYMWZ1xa"
DuskaEverything,USA,I wish it were possible to make Gay marriage a constitutional amendment in the US. But I don't see it happening with the current state of US politics.
sickoftrash64,"North Carolina, USA","Supreme Court of the United  States or continuing passing resolution amendments that GOP senators liked; they should pass a voting rights bill's.
Their partisan politics in the Senate is abominable.
Lawd! Hold them accountable in 2022.
2/2"
CAPolicyLab,"California, USA",How Tech Is Helping Poor People Get Government Aid https://t.co/YBVmPaXY63
Kassern1,"Ojai, CA","DOJ Court Filing Debunks Biden Administration Claim About Mandatory Oil and Gas Leases https://t.co/yW6iHGdXX8

Well, this isn't good. Very disappointing."
gunnarblix,United States,"@CPopeHC Admittedly that balance is tricky. You don’t want to incentivize non-work, but you also don’t want to cut transfers to true need. Which side of that dilemma you worry about most is highly correlated with your politics."
RickHay92172970,US of A,@RepSwalwell @MalcolmNance Damn straight - it looked like their actions saved democracy. Question Rep. Swalwell - what were your colleagues across the aisle thinking when they voted against certification?  Politics as usual? No biggie about the attempt to overthrow Congress? What was the goal?
RollingStone,"New York, New York","NEW: Two Jan. 6 Organizers Are Coming Forward and Naming Names: 'We're Turning It All Over'

https://t.co/bkyLfdefpa"
TinResistAgain,Ohio,"@SenatorSinema By not supporting voting rights @SenatorSinema @Sen_JoeManchin  are supporting the Big Lie

""(McConnell) blocked 3 bills Democrats put forward to counter restrictive GOP voting laws DRIVEN BY Trump’s FALSE FRAUD CLAIMS""
https://t.co/bE7Sc8F7dt"
CNNPolitics,"Washington, DC",Pentagon decides no US troops will be punished over botched Kabul drone strike that killed 10 civilians https://t.co/z53UeVkD7H
sfosean_,"San Francisco Bay Area, CA","So, basically, @DonaldJTrumpJr is trying to distance himself from the events of #Jan6th 

Show us screenshots of the texts. 

Donald Trump Jr. Texted Meadows Begging Dad to Give a Speech to Halt Capitol Riot https://t.co/ldJKxvXtlF"
clickondetroit,"Detroit, MI",No troops disciplined in US strike killing Afghan civilians https://t.co/yQcIv5NFza
Irishpj529,"Boston, MA",@SignifyingMonky @Jasonky06142402 @londahe86 @KamalaHarris The second thing that would need to happen is if tax payers are footing the bill 4 students 2 go 2 college for free then the colleges need to have nothing to do with politics or the race game that they have been doing of late. Colleges divide American students as much as politics
krggddn,United States,Congressional Dems roiled by division on issues from massive spending bills to vaccine mandates https://t.co/7rItaoeC73 #FoxNews
Always_Me_Jeff,Ontario Canada,"This is astonishing really, the facts are coming out...  ffs, his own son is telling him its gone to far, and nothing... his own son...  sad really...  Whatever you believe, read the whole article...

https://t.co/K9plltYe8m"
CheeseTiger2,Kentucky,Wait people sensors trumps name? Idc about politics but I find that kinda funny https://t.co/7EZHjPxwyc
marybl62,"New York, USA",@VAButlerwrites @Politics_Polls @WHCOS @Reuters @Ipsos Yes he was dealt a tough hand with Covid and the economy in shambles.   He is doing the best he can and I think has done a good job so far.  Many voters seem so unrealistic to me.  Oh well.
NoelHDelaCruz,United States,"@frfrankpavone Separation of church and state!! Your religion is a minority and should not be involved in politics!!! 

https://t.co/Pnt5J3fHG6"
ChurchSecurityI,"Virginia Beach, VA","Va Gov. Northam talks with gun safety advocates Lori Haas, Andrew Goddard Friday after news conference in Richmond. Northam said his proposed budget includes $27+ Mil to address gun violence. Dec. 16, gives 2 year budget proposal to money committees. Next? https://t.co/Fazo8nUYuF https://t.co/89gMwI1Fw4"
jmkesquire,United States,@Eric_Schmitt It’s funny that you aren’t representing DHSS in the appeal of Robinson they seemed interested in filing. Instead you are putting political ambitions over peoples’ lives. https://t.co/H1qrqCrZA7
NickArmerEsq,North Texas,"Trump’s Supreme Court picks are a complete disappointment. The Supreme Court has effectively turned its back on the protections afforded under Title VII to religious objections in the workplace. 

https://t.co/XT4JLUT3CW"
InSpiteOfTrump,United States,January 6 panel unveils text messages to Meadows from Don Jr. and Fox hosts as contempt charge advances https://t.co/mdNDgCs3jA
sydneylucillee,Ontario,@connordpeters i know a lot more 16 year olds invested in politics then those actually eligible to vote
tangibullah,"Calgary, AB",@EveryAlbertan @canadianglen @jkenney The UCP is not there to represent Albertans as our government. Their purpose is to impose their beliefs on us. It's the politics of the upside-down.
LindaCampanell9,"Port St Lucie, FL","'It has gone too far': Listen to Cheney read out texts Trump Jr., Hannity and Ingraham sent to Meadows on Jan. 6
https://t.co/9teW2tEsvQ.                  #Arrest Trump"
GCallahan2,"Minneapolis, MN","@katiekat1962 @Rainbird42true @Pat770393 @OccupyDemocrats ""The same big increases in homicides are being seen nationwide — even in cities that increased police spending."" ""The rates for burglaries, drug offenses and many other types of crime are down in many cities across the country.""🧐😷
https://t.co/VXQaB5BmT7
https://t.co/28DDP0qZmq"
jimmychauser,"Billings, MT","@NVMemes4Liberty I’m baffled why anyone wants to live there. They have a dumpster fire regarding politics. If the state was red, it would prosper. Look at Florida. To be successful, look at California and do the opposite."
theworldisMlN3,"Toronto, Ontario",Wow ever since I found out all of Hollywood and Politics are involved in sex and human trafficking as well as pedophilia and ritual sacrifice I can’t unsee all the symbolism. It’s EVERYWHERE.
TheNPCShow,United States of America,"@Rick_Crainium @peljswife @mrshhjones @PatCarr12856 @KarlKristo That's a good point.  Perhaps I should retract my story.

https://t.co/HxvMrDdL1D"
SmokyBlueJ,"Knoxville, TN","@NickAdamsinUSA I don't agree with Lebron's politics usually, but what I've heard he's done for kids and communities....yea I'm gonna disagree. Idk much about Trump Jr, so no criticism. But if my kids work hard enough and are blessed with riches, I hope they use it to bless others, like Lebron"
JennyTXDem,"Dallas, Texas","@GregAbbott_TX Gregory Wayne Abbott turned his back on Texas law enforcement. 👇

https://t.co/eLuSAUyJg1"
sacshavykos,United States,"@EricBoehlert Long enough to put the fig leaf on this kind of trash. Vote in your local elections, people. They matter.
https://t.co/p9fcBSXTWy"
modemjunkie,River Forest,"And to be very clear, again, Biden should rush assistance to KY.

That is what government does -- help in times of need.

Thread by @emptywheel on Thread Reader App https://t.co/faZ5dsgKIi"
dsw4au,"Auburn, AL",@Amy_Siskind No Handmaids Tale is about government overreach and RAPE!! Remember only a few have the ability to carry a child to term!! Stop twisting shit in your mind! READ THE BOOK not watch the show!
Neely_Super,"Little Rock, AR","@ThroughTrust @VABVOX the country that I love the problem with people in America we always fall for s*** based on a lie just like Afghanistan and 22 trillion dollars later, remember who's leading this charge here your government big pharma and the media who's making a killing off of advertisement"
thepn_org,"Washington, DC","Replace ‘George Floyd’ Christ With ‘Uncontroversial’ Art, Catholic University Student Government Says An image https://t.co/ZhHctPs7Ku"
FloLake,NC ,Val Demings gets endorsement from Giffords PAC in Miami campaign stop https://t.co/NTujQMYvIa
DammnThatsCrazy,United States,We collectively spent the last year watching the various government’s around the world literally skull fuck our freedoms out of us and you want to hand over the one thing that lets us be truly free because you got scammed you don’t deserve the freedom or safety #TellYaFriends
zum_mickey73,Kansas,"@Firannion @spacewastrel @ReptusSanctus @LilySimpson1312 Huge difference between someone burning a book from their personal library and libraries pulling books from shelves, bookstores refusing to stock books, or government/public figures burning books in a public setting. Huge."
